"ID","Heard_of_brand","Purchased_last6mo","Satisfaction","Buying_likelihood","Recommend_likelihood","is_relaxing","is_wholesome","is_fun","is_exciting","is_premium_quality","is_memorable","is_treat","is_good_for_regular","is_interesting","taste_better_other_brands","has_many_flavors","is_enjoyable","has_best_value/price","is_organic","is_low_cal","is_great_for_family","is_great_for_guests","Gender","Age","Marital","Children_less_18","Household_size","Education","Employment","Ethnicity","Household_income","Residence_state","Satisfaction_cat","Buying_likelihood_cat","Recommend_likehood_cat","is_relaxing.1","is_wholesome.1","is_fun.1","is_exciting.1","is_premium_quality.1","is_memorable.1","is_treat.1","is_good_for_regular.1","is_interesting.1","taste_better_other_brands.1","has_many_flavors.1","is_enjoyable.1","has_best_value/price.1","is_organic.1","is_low_cal.1","is_great_for_family.1","is_great_for_guests.1"
10840863,"yes","no",NA,NA,NA,4,4,4,4,5,3,5,5,4,5,4,5,5,1,4,5,4,"Female","25-34","Single, living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",48,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Does not describe at all","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe"
10840866,"yes","yes",7,7,7,4,5,4,5,7,6,5,5,4,4,4,6,5,2,4,6,6,"Female","25-34","Married","Yes",4,"Some college or Associate's Degree","Homemaker","High school or less","$75,000 just under $100,000",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Describes extremely well","Does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Does not describe","Neither does nor does not describe","Does describe well","Does describe well"
10840868,"yes","no",NA,NA,NA,3,4,4,4,5,4,1,5,5,4,5,4,3,4,4,5,5,"Female","45-54","Married","No",2,"Some college or Associate's Degree","Employed part time","High school or less","under $50,000",23,NA,NA,NA,"Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well"
10840875,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,5,4,4,5,5,3,3,4,4,4,"Female","35-44","Single, living with domestic partner","No",2,"Attended Graduate School","Student","High school or less","under $50,000",29,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10840910,"yes","no",NA,NA,NA,4,5,5,4,6,4,3,5,6,5,4,6,6,4,6,6,7,"Female","35-44","Single, not living with domestic partner","No",3,"Advanced Degree (Master's, PhD.D.)","Not Currently Employed","Attended Graduate School","Prefer not to say",5,NA,NA,NA,"Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Does describe well","Does describe well","Neither does nor does not describe","Does describe well","Does describe well","Describes extremely well"
10840912,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Male","65 or older","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Retired","High school or less","under $50,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10840972,"yes","no",NA,NA,NA,5,4,4,2,4,4,5,6,4,4,4,6,4,4,2,7,4,"Female","18-24","Single, not living with domestic partner","No",4,"Some college or Associate's Degree","Student","High school or less","Prefer not to say",4,NA,NA,NA,"Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Describes extremely well","Neither does nor does not describe"
10840984,"yes","no",NA,NA,NA,5,4,4,4,5,4,5,4,5,4,4,6,4,2,3,4,5,"Female","25-34","Single, not living with domestic partner","No",3,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","under $50,000",41,NA,NA,NA,"Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Does not describe","Not Somewhat does describe","Neither does nor does not describe","Somewhat does describe well"
10840989,"yes","yes",7,7,7,6,6,5,6,6,6,5,6,6,6,5,6,5,5,2,6,6,"Female","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","Prefer not to say",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Does not describe","Does describe well","Does describe well"
10841024,"yes","yes",6,7,7,6,5,5,4,7,6,2,7,4,7,7,7,7,3,2,7,6,"Female","65 or older","Widowed","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","Prefer not to say",5,"Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Describes extremely well","Does describe well","Does not describe","Describes extremely well","Neither does nor does not describe","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Not Somewhat does describe","Does not describe","Describes extremely well","Does describe well"
10841046,"yes","no",NA,NA,NA,4,5,4,4,4,4,5,7,4,4,5,5,4,4,4,6,6,"Female","25-34","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",47,NA,NA,NA,"Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Describes extremely well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does describe well"
10841058,"yes","no",NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Male","35-44","Married","Yes",4,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$150,000 just under $175,000",16,NA,NA,NA,"Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all"
10841078,"yes","no",NA,NA,NA,6,6,5,5,6,5,6,6,5,6,6,6,5,5,4,6,6,"Male","65 or older","Married","No",2,"High school or less","Retired","High school or less","$50,000 just under $75,000",50,NA,NA,NA,"Does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Does describe well","Does describe well"
10841103,"yes","no",NA,NA,NA,4,4,4,4,6,4,6,5,3,4,6,6,3,6,5,3,5,"Male","45-54","Widowed","Yes",1,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",14,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Does describe well","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Does describe well","Does describe well","Not Somewhat does describe","Does describe well","Somewhat does describe well","Not Somewhat does describe","Somewhat does describe well"
